uuid,tipo,subtipo,ciudad,calle,lat,lon,fecha
e1189cca-690c-48e9-bcd2-6b58ba87d5d0,JAM,JAM_HEAVY_TRAFFIC,Santiago,Av. Santa Rosa,-33.473678,-70.64207,1745599357000
cf093f33-a7dd-4aec-a4fe-09e09d7a4c95,JAM,JAM_HEAVY_TRAFFIC,Chamisero,Av. Chamisero,-33.319983,-70.650041,1745600051000
6ad86795-ecad-437d-8c41-ca49f013291d,JAM,,Pudahuel,Av. El Retiro Los Maitenes Poniente,-33.432102,-70.784828,1745599329000
b4939219-7a58-4895-9962-f4529d6e4a65,POLICE,POLICE_HIDING,Ñuñoa,Av. Campo de Deportes,-33.457706,-70.609607,1745599951000
1c3fb4a0-2a07-40fe-8de6-fbbe4b50ffc8,POLICE,POLICE_HIDING,Ñuñoa,Av. Campo de Deportes,-33.461532,-70.610274,1745600022000
f5674ecf-cf4a-42b8-ae8c-a2e48bf48fdc,JAM,JAM_HEAVY_TRAFFIC,La Pintana,Av. Lo Blanco,-33.587428,-70.64163,1745599632000
cff262c5-1a5b-4de7-938e-1655374598a5,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Las Condes,Encomenderos,-33.416931,-70.601953,1745599939000
2098a80f-4ec9-43f4-83e1-b6880f3bded4,JAM,JAM_HEAVY_TRAFFIC,Las Condes,Napoleón,-33.418368,-70.598108,1745600057000
4723e768-7a14-43f2-8393-4135c693e464,JAM,,Providencia,Carlos Antúnez,-33.425376,-70.595691,1745600049000
c2c4e8f2-ce4a-444d-98c9-a3c2073ffbcb,JAM,,Quilicura,Av. Las Torres,-33.351129,-70.739629,1745599816000
1ac50269-7173-4a8f-9559-f4589c495661,JAM,JAM_HEAVY_TRAFFIC,Quilicura,Av. Las Torres,-33.350634,-70.740508,1745599796000
ffed2fbb-9dab-4449-b819-e6508da0748b,JAM,,,Ruta 76 / Camino a Melipilla,-33.510559,-70.724113,1745600021000
f87f9051-67ff-4987-9eb5-882ab242203d,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,,Ruta 79,-33.732002,-70.704123,1745600082000
5ee2efc3-71b0-4546-b75a-8977d7afafec,JAM,JAM_HEAVY_TRAFFIC,Huechuraba,Av. Pedro Fontova Norte,-33.369514,-70.671075,1745599811000
414ee9c4-b6bc-4cf4-bb63-daacbb87cac4,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,,Acceso a Av. General Velásquez > Sur,-33.521728,-70.705123,1745599895000
9d0be1c5-b088-457a-98c5-fced9e0de608,JAM,JAM_STAND_STILL_TRAFFIC,Maipú,Av. Américo Vespucio,-33.481879,-70.753722,1745599236000
c6c7c5ad-ee6e-4de5-a127-39999210a07d,JAM,JAM_HEAVY_TRAFFIC,Maipú,Av. Américo Vespucio,-33.482501,-70.753371,1745599320000
94b90010-5192-4c8f-97a3-b97ef0f3a70c,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,,Autopista Vespucio Norte,-33.48483,-70.752254,1745600009000
c436bf7f-edaf-4b3e-a6eb-99fe6dca2d7a,JAM,JAM_STAND_STILL_TRAFFIC,,Salida 24 > Santa Elena / Centro Comercial,-33.476067,-70.757604,1745599675000
3c4131c2-8416-4235-a9a6-37aa1d75a71f,JAM,JAM_STAND_STILL_TRAFFIC,Providencia,Av. Costanera Andrés Bello,-33.417133,-70.607658,1745599299000
91e98b09-370a-432d-96d3-40a9ead4b747,JAM,JAM_HEAVY_TRAFFIC,Las Condes,Av. Costanera Andrés Bello,-33.415042,-70.605993,1745599874000
efb01175-f465-46b4-8ce9-80da8f795d31,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,,Ruta 5 Norte,-33.318889,-70.721608,1745599821000
7de3c89c-6aff-4c81-b9c1-82cae1481084,JAM,JAM_STAND_STILL_TRAFFIC,Quinta Normal,Av. Carrascal,-33.423081,-70.693163,1745599212000
599b605c-dbb2-4f92-b950-49d88f0d80f2,JAM,JAM_STAND_STILL_TRAFFIC,Las Condes,Av. Américo Vespucio Norte,-33.407803,-70.587518,1745599822000
bd892927-4f12-48bd-94ec-1829d7e6bebd,JAM,JAM_STAND_STILL_TRAFFIC,Vitacura,Av. Vitacura,-33.399053,-70.588376,1745600124000
620af98e-677d-4dd8-99a2-595c0acc9eeb,JAM,JAM_HEAVY_TRAFFIC,Vitacura,Kennedy Poniente,-33.403367,-70.585027,1745599986000
f67303fa-940f-4e43-ac1a-10d4b9fd19a7,JAM,JAM_STAND_STILL_TRAFFIC,Las Condes,Av. Presidente Riesco,-33.411413,-70.589558,1745599597000
6dd34d9f-ef00-46e2-82ed-bf144b4b303d,JAM,,Las Condes,Kennedy Oriente / Centro comercial,-33.40479,-70.5855,1745599772000
34fb40c2-cdaf-41a4-ba97-86ad6257888d,JAM,JAM_STAND_STILL_TRAFFIC,Vitacura,Av. Vitacura,-33.408059,-70.600389,1745599538000
d82fc35e-d048-4e46-9b1e-5f75f7e8c7e8,POLICE,,Vitacura,Av. Vitacura,-33.403418,-70.595497,1745599645000
5c293634-1e4a-43b5-a685-4ebe634788b0,JAM,,Providencia,Av. Providencia,-33.421273,-70.608969,1745599386000
db17e3e5-0cc8-4aaf-9337-622722000418,JAM,JAM_STAND_STILL_TRAFFIC,Providencia,Av. Ricardo Lyon,-33.428694,-70.60719,1745599828000
9a1dad97-0844-423a-9ec7-1ae820288852,JAM,JAM_STAND_STILL_TRAFFIC,Providencia,Av. Ricardo Lyon,-33.42295,-70.609409,1745600040000
c25a1e67-b0dc-4a55-8409-ad00ebf62373,POLICE,,Cerrillos,Antonio Escobar Williams,-33.484997,-70.699701,1745599647000
8fa7ca2a-5cbb-42ae-8799-33217f6604b7,JAM,JAM_HEAVY_TRAFFIC,Las Condes,Av. Presidente Riesco,-33.411212,-70.604468,1745599652000
b41c2e4c-4871-4f9f-b260-3fce32ddfb4e,ACCIDENT,,,Ruta 78,-33.477255,-70.687996,1745599893000
22cbe76a-0500-41f1-a3d0-9fca0bc243ee,POLICE,,Recoleta,Av. Recoleta,-33.430504,-70.647309,1745599802000
6f9cc79e-e7e7-4a7e-b30e-a5bc37ca4446,POLICE,,,Salida 18b,-33.428308,-70.663271,1745600062000
97490d32-c131-4294-900f-26475e4d25fd,POLICE,,La Pintana,Av. Observatorio,-33.5625,-70.655646,1745600076000
b4a0ab24-5227-46ab-93f7-710a3f223dff,POLICE,,Lo Barnechea,,-33.357284,-70.540537,1745600047000
cd5ee679-13e2-4632-83c0-4dd8499845d2,JAM,JAM_STAND_STILL_TRAFFIC,La Reina,Padre Hurtado,-33.435038,-70.537272,1745599150000
07c31123-55a8-455e-ba90-0343ae450f1b,JAM,JAM_STAND_STILL_TRAFFIC,La Reina,Nicanor Plaza,-33.433967,-70.532642,1745599592000
9e3f8bd6-de3e-44a2-90e6-3b1c313c869a,JAM,JAM_STAND_STILL_TRAFFIC,La Reina,Padre Hurtado,-33.42924,-70.539249,1745599742000
146d7d69-bd32-401e-99ec-fdff6fb50019,JAM,JAM_HEAVY_TRAFFIC,La Reina,Padre Hurtado,-33.43283,-70.538435,1745599004000
f8dcbeab-5467-4e09-9ca4-ef778005ed2f,JAM,JAM_HEAVY_TRAFFIC,Las Condes,Vital Apoquindo,-33.420527,-70.529634,1745599978000
398aa19f-19a4-474f-82b6-a68ff374a55f,JAM,JAM_HEAVY_TRAFFIC,La Reina,Nicanor Plaza,-33.433484,-70.532595,1745599613000
062e5ad5-f002-4550-ac3c-d8c1ef33d282,JAM,JAM_HEAVY_TRAFFIC,Recoleta,Av. Américo Vespucio,-33.392032,-70.628964,1745600179000
4b41128f-95ef-43eb-b1b2-22ba50c152c1,JAM,,Maipú,Av. Portales,-33.517744,-70.765976,1745600118000
96868946-b206-4b9a-96d4-cedabce74612,JAM,,Maipú,Av. Portales,-33.517739,-70.765701,1745600103000
d7b0332f-44b8-4602-a176-d1202355de14,POLICE,,Maipú,Chacabuco,-33.509056,-70.759176,1745599945000
dcb99a8e-ea84-4832-8e05-e049966ceebc,POLICE,POLICE_HIDING,La Granja,Av. Cardenal Raúl Silva Henríquez,-33.531633,-70.623087,1745599685000
d5a52b33-a0dc-4a19-8ea2-addf71dc807f,POLICE,,La Granja,Parral,-33.527579,-70.620652,1745599586000
1ee24040-a5f1-43d7-95a2-99db602dbf24,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,,Autopista Vespucio Sur,-33.533727,-70.607092,1745600073000
488cb93c-a248-46a0-a71f-28e39f8b01ce,CHIT_CHAT,,Ñuñoa,Av. Ossa,-33.452728,-70.570927,1745599806000
4b5117db-06d9-43cd-802f-9215274891dd,POLICE,,La Reina,,-33.438512,-70.560881,1745600115000
4ec414a1-7ab3-40ae-a7c9-cfb55b1e96fd,CHIT_CHAT,,La Reina,Av. Príncipe de Gales,-33.438674,-70.561168,1745599405000
7262e0da-b476-4e30-9dc9-2495500fa75d,JAM,JAM_HEAVY_TRAFFIC,La Reina,Monseñor Edwards,-33.438113,-70.561295,1745600198000
fcf2b21b-84d6-423d-a80d-9e9efbb4c281,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,,Ruta 5 Norte,-33.333759,-70.71495,1745600170000
8c82c027-9bcb-4c4b-8ba8-43398741a390,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,,Ruta 5 Norte,-33.323197,-70.719634,1745599836000
aeabb2a3-269c-4135-8c78-34af69bbab23,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Quilicura,Av. Presidente Eduardo Frei Montalva,-33.334093,-70.715097,1745600208000
823d6187-c322-416b-9440-22f90257957b,HAZARD,HAZARD_ON_ROAD,La Florida,Colombia,-33.540528,-70.582636,1745600085000
b85657cb-1b38-4ed8-ac0f-46a4c409710f,JAM,JAM_HEAVY_TRAFFIC,Vitacura,Av. Manquehue Norte,-33.392682,-70.572373,1745599483000
5d73fa46-1dd0-4ec4-a2bf-8f5b80a12607,JAM,JAM_HEAVY_TRAFFIC,Vitacura,Luis Carrera,-33.398175,-70.576521,1745600108000
db8ed569-a3c2-4db7-8ed3-f4731efb66e3,JAM,JAM_HEAVY_TRAFFIC,Las Condes,Cerro Colorado,-33.399199,-70.56787,1745599510000
fe529acc-eb23-4a2f-8779-444f28085717,JAM,JAM_HEAVY_TRAFFIC,Las Condes,Kennedy lateral,-33.398176,-70.571113,1745599796000
3cf0e002-dd6e-474b-8042-a65bb3100608,HAZARD,HAZARD_ON_ROAD_POT_HOLE,San Miguel,Carmen Mena,-33.508139,-70.645992,1745600236000
4461ee1b-a4c5-4760-8ad9-58754b1011f0,HAZARD,HAZARD_ON_ROAD_OBJECT,Las Condes,Av. Américo Vespucio Norte,-33.413918,-70.584712,1745600050000
c38c9bb4-b090-4846-91f3-9d25258f068a,JAM,JAM_STAND_STILL_TRAFFIC,Las Condes,Av. Américo Vespucio Norte,-33.413058,-70.584993,1745599426000
90634dd1-0898-43a2-8242-ca05e7aee475,CHIT_CHAT,,Ñuñoa,Av. Campo de Deportes,-33.457167,-70.60933,1745600155000
d9308075-22f0-45f2-a43e-179bf42bc9aa,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Providencia,Av. Pedro de Valdivia,-33.443976,-70.6064,1745600171000
b99c34d7-783d-426e-8822-4a9f9fd49e24,JAM,JAM_STAND_STILL_TRAFFIC,Maipú,Av. Américo Vespucio,-33.477823,-70.756641,1745600175000
95634ad0-3aaf-4d94-88d3-14317e80f4d9,POLICE,,La Florida,Camino público,-33.539859,-70.602683,1745600205000
b29cc215-808e-4fcd-8867-1f71e0a83bee,POLICE,,La Florida,Paso El Roble,-33.517249,-70.604324,1745600256000
690b8302-2798-4b1a-bb2e-bbce8b44cd73,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,La Reina,Valenzuela Puelma,-33.434697,-70.548625,1745598733000
61b885d6-d674-4bd1-8f02-0e0cbdff12e2,JAM,JAM_HEAVY_TRAFFIC,La Reina,Aguas Claras,-33.439777,-70.557267,1745599711000
bed5b669-e13a-44f4-ad19-81b7625bef2f,JAM,,Puente Alto,Juan de Dios Malebrán,-33.601576,-70.588146,1745600285000
59a10545-c668-4b54-bcd7-944a76b50a98,JAM,JAM_STAND_STILL_TRAFFIC,Santiago,Av. Cardenal José María Caro,-33.433258,-70.648951,1745599650000
c62c0fd3-0488-481d-9b95-f94c17654383,POLICE,,Santiago,Morandé,-33.43983,-70.653686,1745600034000
c01881df-1502-44cb-a662-d9a947289de6,CHIT_CHAT,,Santiago,Littré Quiroga Carvajal,-33.435587,-70.65569,1745600144000
55ecac76-81ee-40c1-8a37-d61ff5b00a49,JAM,JAM_HEAVY_TRAFFIC,,Autopista Costanera Norte,-33.431624,-70.654255,1745599577000
0f8be5e6-c910-4778-9c2b-54700c34b2b6,POLICE,,Santiago,Morandé,-33.435491,-70.654292,1745599902000
27cb90a4-759d-4194-a1c3-443021b38841,JAM,,,Autopista Central,-33.431643,-70.661156,1745600136000
fd55ee67-34ee-4e02-b33e-9efcda90df5e,HAZARD,HAZARD_ON_ROAD,,Ruta 79,-33.72144,-70.701318,1745600235000
05f58f3c-e23f-4613-8a30-53b9b6566c4f,JAM,JAM_HEAVY_TRAFFIC,Renca,Camino Lo Boza,-33.38812,-70.757304,1745600011000
a8eaf6ff-245d-4352-a222-7b0bc46a2f6e,POLICE,,San Bernardo,Pozo Almonte,-33.613222,-70.71028,1745600111000
d141b0e1-4a9a-4a65-a5d0-c71316a23e85,POLICE,,Valle Grande,Av. General San Martín,-33.324312,-70.746851,1745599924000
1902d444-8dad-4ed9-b2a8-0fb3128e6529,JAM,JAM_HEAVY_TRAFFIC,Lo Espejo,Ruta 5 > Norte,-33.531349,-70.680541,1745599855000
940eaa99-ccc7-4bba-9f5d-3f9396daf1e2,HAZARD,HAZARD_ON_ROAD,,Ruta 5 Norte,-33.31951,-70.721323,1745600300000
faa548fd-f8a1-4e11-8d05-a6101177676b,JAM,JAM_HEAVY_TRAFFIC,La Reina,Av. Ossa,-33.451937,-70.570739,1745600321000
2c960e84-5f33-4949-82bf-12faf6001680,POLICE,,Peñalolén,Av. Oriental,-33.463178,-70.570754,1745599396000
39bf0a47-be77-4190-a923-58b90b30f350,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Renca,Av. Dorsal,-33.406336,-70.704676,1745600236000
8ad0317c-d82b-4a0e-b2e3-1da640c62eba,JAM,JAM_HEAVY_TRAFFIC,Renca,Av. Dorsal,-33.406162,-70.704583,1745600217000
e44b34b4-bf74-4d76-ac92-3477713cd63b,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ñuñoa,Av. Alcalde Jorge Monckeberg,-33.45553,-70.583354,1745600159000
9f178651-c78b-4d80-b3aa-564c052f3f14,POLICE,POLICE_HIDING,Ñuñoa,Av. Grecia,-33.465606,-70.588796,1745600316000
1950b2b5-66da-438a-92c6-497c1752600e,JAM,JAM_STAND_STILL_TRAFFIC,Ñuñoa,Av. Alcalde Jorge Monckeberg,-33.455501,-70.583334,1745600142000
e0b7354a-6ac1-4214-87a6-35e83cf5855b,JAM,JAM_HEAVY_TRAFFIC,Ñuñoa,Av. Alcalde Jorge Monckeberg,-33.460839,-70.584599,1745599989000
25034a6a-f329-44f9-bff2-4f175d434a1d,JAM,,Maipú,Longitudinal,-33.467548,-70.753098,1745600337000
3dacce9d-51e4-4c67-bdbc-2f2711a569ad,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Puente Alto,Av. Gabriela Poniente,-33.581313,-70.597016,1745599930000
32bffa09-402a-4017-8e0f-e559865cd8cb,JAM,JAM_HEAVY_TRAFFIC,La Florida,Los Jocines,-33.515723,-70.559381,1745600066000
ac38dcf2-7353-4730-b385-ad8b8115ee3e,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Peñalolén,Los Boteros,-33.508466,-70.570607,1745599790000
85b0b298-abdb-4774-8831-c35901f6cf61,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Peñalolén,Los Boteros,-33.511189,-70.571092,1745599887000
34ad034e-4e55-4546-a66b-fea6cdfa056e,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Peñalolén,Los Boteros,-33.51075,-70.571022,1745599864000
f15dfc5e-1924-4ddc-b94d-a88cb375c4b6,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Peñalolén,Los Boteros,-33.508902,-70.570698,1745599801000
2fab51fe-ddd8-4552-89de-2f2a6fa6c5c5,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Peñalolén,Los Boteros,-33.510348,-70.570961,1745599850000
da35463d-70b1-411d-a976-3586521e3c2a,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Peñalolén,Los Boteros,-33.509563,-70.57082,1745599816000
b21430d8-4937-4cfa-bd73-2fc3969184e3,JAM,JAM_HEAVY_TRAFFIC,La Florida,Av. Central,-33.529341,-70.552049,1745600378000
7ddb9feb-6c7a-401e-a54d-88c0f342affb,JAM,JAM_HEAVY_TRAFFIC,La Florida,Av. Central,-33.529276,-70.551385,1745600366000
74ee0652-f373-4ab6-8b3a-a5c820a7c457,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Quinta Normal,Santa Genoveva,-33.432738,-70.699043,1745600198000
8e89958f-a15c-4a28-a41a-98a798432ae4,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,,Ruta G-68 / Camino a Valparaíso,-33.552009,-70.843178,1745597815000
98e11ea8-86fa-4e36-a363-c1a86ed4c644,HAZARD,HAZARD_ON_ROAD,,Ruta 68,-33.446613,-70.774075,1745599974000
0d4f08b9-a29a-4a3b-8f40-b4aa6f2265fa,JAM,JAM_HEAVY_TRAFFIC,Quilicura,Av. General San Martín,-33.365507,-70.737685,1745599800000
26baf164-69fa-40eb-a988-e222074a2168,JAM,JAM_HEAVY_TRAFFIC,Maipú,Av. Pajaritos,-33.498185,-70.757522,1745599060000
3608aa7d-7191-46f7-8f3a-b6b16a4bc31d,JAM,JAM_HEAVY_TRAFFIC,Maipú,Av. Pajaritos,-33.495858,-70.757531,1745599002000
e2f3f566-daf0-4aab-a541-50ad55fb2422,ACCIDENT,,Maipú,Rafael Riesco Bernales,-33.497048,-70.744371,1745599788000
c0ef013a-fc5c-46eb-8ee0-632c30f95a01,JAM,JAM_HEAVY_TRAFFIC,Maipú,Av. Pajaritos,-33.499375,-70.757501,1745599103000
0586f7e1-e66f-4b30-bd52-70b656fea791,JAM,JAM_HEAVY_TRAFFIC,Maipú,Av. Manuel Rodríguez,-33.497781,-70.760271,1745600341000
c91f0cbb-1b9e-4467-978b-dd9fdb82409e,ACCIDENT,,Maipú,Av. Segunda Transversal,-33.495218,-70.743871,1745600262000
acd2c918-e57f-4c8d-af36-92e572cd6db6,POLICE,,San Bernardo,Gran Avenida José Miguel Carrera,-33.578553,-70.693857,1745599989000
69035e22-e28c-4f5d-b677-12b2a8ac5b68,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Maipú,Av. Lumen,-33.503631,-70.738576,1745600009000
34f6b95b-76ff-4a03-9abc-0d80cd5560c8,POLICE,,La Cisterna,Gran Avenida José Miguel Carrera,-33.530605,-70.662455,1745600378000
8d77cc2c-003d-44c4-8021-987e2c14c50b,POLICE,,Pedro Aguirre Cerda,Av. Carlos Valdovinos,-33.478946,-70.660011,1745599683000
9f5eaa1d-9fde-42ec-9e79-52f6def50a8e,CHIT_CHAT,,Santiago,Rondizzoni,-33.470452,-70.66357,1745600204000
78962797-81d6-4b50-a235-f41fed6ac209,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Maipú,Av. Maipú,-33.506377,-70.777792,1745599462000
d694270c-72ed-4934-9b7d-3d28d5ee3639,POLICE,,Huechuraba,Av. El Salto,-33.388032,-70.622722,1745599824000
049444f4-f201-46ec-825b-bef7db6a0560,JAM,JAM_STAND_STILL_TRAFFIC,Huechuraba,Av. El Salto,-33.392854,-70.624419,1745599283000
0ec0a94b-39bd-47cf-a071-f0341536b968,JAM,JAM_HEAVY_TRAFFIC,Recoleta,Av. El Salto,-33.396326,-70.626416,1745599254000
dd28d13c-e674-4b1d-83fb-4596364eab8c,JAM,JAM_STAND_STILL_TRAFFIC,La Reina,Av. Ossa,-33.436709,-70.573615,1745600331000
4aff09bb-53d7-4e05-9107-9ca02895e9be,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Ñuñoa,Hamburgo,-33.445814,-70.577093,1745600429000
f4cc6de0-0c33-4da1-92ce-1153e9880a07,POLICE,,Ñuñoa,Castillo Urízar,-33.470782,-70.61012,1745600258000
b8dd9cb9-6593-4330-b4c8-82cae1087b31,JAM,JAM_HEAVY_TRAFFIC,Ñuñoa,José Domingo Cañas,-33.455787,-70.618457,1745600007000
ef554260-1973-43b7-b269-1d52ba543d10,JAM,JAM_HEAVY_TRAFFIC,Recoleta,Av. El Salto,-33.412356,-70.637844,1745600028000
3b3ab488-161b-41bc-8a03-6aa3c6303f3a,ACCIDENT,,Santiago,Ejército Libertador,-33.44975,-70.660913,1745599795000
23c0d3f1-2dc9-41e3-bd20-579e5107e0f9,JAM,JAM_HEAVY_TRAFFIC,Santiago,República,-33.449931,-70.668025,1745599600000
07c48c92-d73d-4d92-a091-afb2ead178f3,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Santiago,Vergara,-33.451485,-70.661768,1745600306000
4937c595-961d-4691-ad7c-50c2be6b0a8a,POLICE,,Santiago,,-33.449654,-70.674322,1745600369000
be1bbb2e-91d5-4196-8407-8b4da5ab1605,JAM,,Santiago,Sazié,-33.449256,-70.659527,1745600070000
c13b6620-cbea-4649-94b9-488257626454,POLICE,,Santiago,Bascuñán Guerrero,-33.453488,-70.67482,1745599934000
65eeef58-539f-4daa-b5e4-371e5c3ba126,JAM,JAM_HEAVY_TRAFFIC,La Reina,Av. José Arrieta,-33.463023,-70.548758,1745599657000
fe6cfb73-806e-4466-9f43-b4941740d6b8,POLICE,,Estación Central,Av. 5 de Abril,-33.454749,-70.68209,1745600478000
67429b11-e0f5-45df-af27-0a6a503317c3,HAZARD,HAZARD_ON_ROAD_POT_HOLE,,Corredor transporte público Departamental,-33.510118,-70.586012,1745600090000
4d8788e5-f233-40fa-81e2-e8c34f30ecd8,HAZARD,HAZARD_ON_ROAD_POT_HOLE,,Corredor transporte público Departamental,-33.510101,-70.58819,1745600137000
09815e81-a94b-42e0-9ff8-b5bb8edd2547,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,La Florida,Av. Vicuña Mackenna Poniente,-33.522061,-70.599773,1745600461000
e26dc2f3-f671-4424-a3cd-2676888aeb13,JAM,JAM_HEAVY_TRAFFIC,La Granja,Av. Santa Rosa,-33.538021,-70.634355,1745600000000
23fffeaf-ad08-4ec6-9ff2-b18d6fffa267,JAM,JAM_HEAVY_TRAFFIC,La Granja,Av. Combarbalá,-33.530776,-70.63469,1745600177000
0caffcc5-7562-4163-bb03-728c67c0716e,JAM,JAM_HEAVY_TRAFFIC,La Granja,Av. Santa Rosa,-33.530954,-70.634973,1745600124000
b8e4d4c1-2da5-48d0-974a-ca2d73777fad,JAM,,La Granja,Av. Cardenal Raúl Silva Henríquez,-33.53739,-70.620754,1745600435000
9b545549-be89-4bb2-be02-f626b961d203,JAM,JAM_HEAVY_TRAFFIC,La Granja,Av. Santa Rosa,-33.53351,-70.634627,1745600072000
ad660a37-4559-47fd-ac2c-d749bae761ed,CHIT_CHAT,,El Bosque,Av. Padre Hurtado,-33.566637,-70.672189,1745599524000
b2685dcf-42b6-461a-b305-306895fbdf50,POLICE,,,Acceso a Autopista Central > Norte,-33.626308,-70.713887,1745600437000
57b397bd-8269-4820-b2ad-1e6e50ada0ca,HAZARD,HAZARD_ON_ROAD,,Ruta 5 Norte,-33.32694,-70.717963,1745600336000
f844739d-6e92-4b9f-a037-eadc7727c3bd,ROAD_CLOSED,ROAD_CLOSED_EVENT,,Los Conquistadores / Túnel San Cristóbal,-33.408632,-70.60373,1745600338000
9ae2f2fe-6450-4f2d-959a-92d4eac11df4,JAM,JAM_HEAVY_TRAFFIC,Providencia,Nueva Los Leones,-33.418767,-70.607461,1745600184000
4827115d-5c80-4f2f-a61d-43f1fca6a825,JAM,JAM_STAND_STILL_TRAFFIC,Providencia,Av. Providencia,-33.419204,-70.603954,1745600437000
e16b50d9-070c-40e0-8ea7-e0e24bf63dca,JAM,,Providencia,Av. Providencia,-33.422857,-70.611507,1745600247000
5c862dc9-df26-4cce-9e93-4e4f2445ada2,JAM,JAM_STAND_STILL_TRAFFIC,Providencia,Av. Vitacura,-33.417277,-70.605001,1745600302000
5aace51f-06f5-41bd-ac9d-2becb71599d4,ROAD_CLOSED,ROAD_CLOSED_EVENT,,Salida Los Conquistadores,-33.409393,-70.606011,1745600411000
e8866f9d-3c45-4077-a955-f1ca9da68a84,JAM,,Las Condes,Av. Costanera Andrés Bello,-33.413891,-70.605062,1745600398000
6962b885-431e-427b-9915-69fd0dcb268c,JAM,JAM_STAND_STILL_TRAFFIC,Providencia,Av. Nueva Providencia,-33.421931,-70.608401,1745600189000
496d0e4a-6131-49fa-9567-032514ffcf73,JAM,JAM_HEAVY_TRAFFIC,Conchalí,Av. Dorsal,-33.398513,-70.670397,1745599536000
b9616221-4fbe-4bb7-a9ef-241a33eef3ef,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Recoleta,Av. Guanaco,-33.390711,-70.657336,1745600365000
c47d7d91-b6dd-4863-8d6a-9fb671076169,POLICE,,Pudahuel,Av. Laguna Sur,-33.459577,-70.755289,1745600392000
5bbb5975-d072-4d22-974b-17201410a85c,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Ñuñoa,Av. Irarrázaval,-33.454487,-70.60167,1745600256000
9e595b1c-0e09-4f55-96e8-6ce9652bdc69,JAM,,,Autopista Vespucio Norte,-33.371978,-70.73512,1745600279000
9577a1f0-f174-4e67-9b50-3534f81deafd,POLICE,,Santiago,Cuevas,-33.45203,-70.635338,1745600162000
b8394b56-b1ec-47b9-9212-b3fd4435e846,JAM,JAM_STAND_STILL_TRAFFIC,Santiago,San Isidro,-33.453445,-70.642209,1745599785000
51f492c6-04b2-4390-8465-e4ccd96cec19,JAM,JAM_STAND_STILL_TRAFFIC,Santiago,San Isidro,-33.451113,-70.642811,1745599508000
95270fd1-c0b7-4164-bdf7-f12e9402b8b2,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Santiago,Santa Isabel,-33.450536,-70.644654,1745600466000
e331c0b2-0a68-4673-88f1-64240ab99b9b,HAZARD,HAZARD_WEATHER_HEAVY_SNOW,Santiago,Padre Miguel de Olivares,-33.449014,-70.655355,1745600053000
5f13f774-f9b6-48db-8105-5e547b8587df,JAM,JAM_STAND_STILL_TRAFFIC,Santiago,San Isidro,-33.451935,-70.642597,1745599578000
2555523e-1825-459a-9b3c-387f6742a2aa,HAZARD,HAZARD_WEATHER_FLOOD,Santiago,Corte Suprema,-33.448788,-70.656103,1745600022000
c9e9fc6d-dc69-41eb-8c2a-bf975aefdb98,JAM,JAM_HEAVY_TRAFFIC,Santiago,Av. 10 de Julio Huamachuco,-33.454512,-70.657663,1745600208000
648f13db-3cf6-4674-831b-e793af426273,HAZARD,HAZARD_WEATHER_FLOOD,Santiago,Padre Miguel de Olivares,-33.449011,-70.655327,1745600037000
8ccd11f1-8369-48d7-a6b2-046438758f51,JAM,JAM_HEAVY_TRAFFIC,,Autopista Central,-33.450017,-70.659258,1745600478000
93e020db-2a16-4aaa-8480-74069ff62c36,JAM,JAM_HEAVY_TRAFFIC,Santiago,Av. 10 de Julio Huamachuco,-33.454506,-70.6568,1745600024000
